Mean_Intensity,Std_Intensity,Entropy
0.43285373,0.23066609,766.3392
0.3584318,0.20552155,652.97925
0.3849675,0.21912265,693.5264
0.36311966,0.21287957,655.4208
0.38731062,0.21535501,694.54694
0.38327715,0.20546833,689.68304
0.37691852,0.19853637,680.54816
0.3830414,0.19795473,690.8475
0.49913263,0.2423928,865.9374
0.5008364,0.23713239,870.24646
0.4610161,0.239471,809.5629
0.46430257,0.24811666,813.097
0.48706788,0.24299473,847.7226
0.6949475,0.25031695,1150.0299
0.5814089,0.26650235,984.73596
0.47632468,0.25925732,826.5028
0.46125677,0.26309285,802.46893
0.48428264,0.26505774,837.50024
0.37786865,0.26425147,670.8408
0.41593376,0.287696,727.35864
0.42065883,0.27833414,736.79
0.41474935,0.26988643,728.67505
0.42641675,0.27785584,744.8991
0.5999865,0.3014439,1006.52576
0.60945773,0.3005882,1020.5698
0.5625662,0.2979897,952.0948
0.5957405,0.28785923,1003.093
0.5909823,0.29842883,993.79047
0.6021723,0.21045347,1022.172
0.6781295,0.1705559,1134.8905
0.61328423,0.21082307,1038.4178
0.60638016,0.20269287,1029.1366
0.59401095,0.1975972,1011.9579
0.5836051,0.25221863,989.7192
0.521221,0.2412603,898.3438
0.5643043,0.25814298,960.2069
0.4638151,0.21270487,815.5372
0.5279408,0.24411471,908.1909
0.65610456,0.30495313,1086.8707
0.6015254,0.19789375,1024.286
0.51891714,0.13824534,908.1064
0.5245296,0.25833678,904.08014
0.6596271,0.32046127,1088.4178
0.56187093,0.2109256,962.24677
0.5631094,0.21000211,964.21643
0.57159984,0.20876332,976.9316
0.5575748,0.23477896,953.2603
0.5227974,0.24453565,899.2495
0.63773197,0.23118033,1070.5571
0.3895948,0.22277929,698.6063
0.38679558,0.2283469,693.21045
0.42472276,0.24773213,749.9215
0.4711971,0.25699782,820.6159
0.36863256,0.2273873,662.52264
0.38345084,0.2409577,683.7139
0.37573317,0.21989794,675.2488
0.37641194,0.2325531,674.3205
0.41938874,0.24808115,739.9973
0.2255692,0.21739167,424.37292
0.21176082,0.22190532,399.6712
0.22721933,0.23828308,423.7599
0.23274206,0.2432926,431.72104
0.20668994,0.22093296,389.78012
0.18112229,0.14304651,357.1262
0.17287555,0.14708441,340.65768
0.113559976,0.13286804,230.66005
0.1509116,0.1537907,299.30353
0.20879498,0.17451908,401.622
0.51068556,0.32614717,863.5018
0.59070015,0.2861973,994.1381
0.4916668,0.33474112,832.80536
0.51056653,0.32988134,863.25464
0.4818489,0.31358582,823.0141
0.5235561,0.36204955,875.3927
0.48065037,0.34471634,813.5403
0.5009621,0.35888147,840.772
0.49198493,0.3517179,829.791
0.48747396,0.34973186,822.9668
0.47924498,0.35945398,806.1708
0.45865557,0.34480816,776.3193
0.44719607,0.3619159,754.2619
0.49546522,0.3569224,831.3724
0.37717223,0.3785596,636.977
0.26834413,0.30431297,467.56937
0.3576076,0.3681212,606.0911
0.26276952,0.25961193,471.9746
0.13081327,0.19107896,246.7965
0.19398528,0.22274756,357.90695
0.37172738,0.2948842,651.5981
0.5444029,0.24182357,932.84
0.59710914,0.22888543,1012.6589
0.5741096,0.23996525,977.6116
0.49877602,0.28630692,855.9431
0.43218485,0.27058288,755.83264
0.43565255,0.26872987,762.1215
0.43127477,0.2596936,756.7012
0.40744174,0.24494876,722.3629
0.4343269,0.2611033,761.0302
0.42234546,0.29735723,733.47296
0.4263882,0.3038423,738.3229
0.5344288,0.24288437,917.67566
0.5183216,0.2520661,892.033
0.5135237,0.2491983,885.323
0.44091493,0.24571703,774.53564
0.4486026,0.2471605,786.65405
0.45694122,0.2559946,797.7744
0.44529969,0.24604174,781.4927
0.44153747,0.26447636,772.6482
0.59954715,0.24083018,1014.5018
0.6041948,0.24588017,1020.6
0.63046163,0.20704727,1063.3694
0.60034156,0.23851396,1015.89404
0.59572875,0.24304396,1008.6546
0.4475944,0.20927708,790.42285
0.4566266,0.21143575,803.92255
0.43743768,0.19471315,776.8544
0.5421729,0.25853854,928.54266
0.54824317,0.2583891,937.44714
0.40049943,0.22042443,715.4223
0.3982099,0.22803316,709.89343
0.41136995,0.23009698,731.2226
0.4281179,0.2472156,754.8474
0.4043297,0.22093123,721.5203
0.50920534,0.23065329,881.6726
0.50512403,0.22357315,876.46216
0.56162566,0.2518432,958.0116
0.59112674,0.25178656,1002.1995
0.63568896,0.25777996,1065.9502
0.5929282,0.18884708,1011.3161
0.61653066,0.18872915,1045.4856
0.61591935,0.18617746,1044.7797
0.59260374,0.18440968,1011.1403
0.5236527,0.26895297,897.64264
0.5625686,0.25104722,958.6916
0.46836826,0.3340859,797.1996
0.48209643,0.31260747,824.72705
0.48612887,0.31393507,830.64465
0.49826592,0.33018428,844.552
0.63409853,0.24821483,1063.7335
0.65153605,0.22360122,1091.8809
0.652148,0.22344069,1092.7375
0.56326157,0.23386757,961.6142
0.5635448,0.23280306,962.2155
0.5836466,0.2341136,992.6964
0.47887266,0.13385125,847.48627
0.45275068,0.13377172,807.8131
0.6356,0.24282235,1065.9431
0.591655,0.23839378,1003.7067
0.43911833,0.24052861,774.3242
0.38951313,0.20049329,701.9779
0.3941566,0.20369445,708.9742
0.44590306,0.2215828,788.34906
0.41221437,0.22211874,735.6496
0.45125088,0.19877204,798.47394
0.4186896,0.17176186,751.90405
0.4456015,0.1893603,791.5414
0.42232242,0.15759403,759.17096
0.4319242,0.16798303,772.91364
0.4522134,0.24807446,793.6687
0.46197677,0.25136068,808.022
0.4458669,0.24501614,784.34644
0.45399132,0.24880275,796.143
0.36877584,0.1985528,668.7872
0.39148697,0.18916875,706.64746
0.41092494,0.19319761,735.9608
0.4371649,0.19982609,775.85425
0.47665185,0.2110282,834.98627
0.47455445,0.21602948,831.4515
0.37715507,0.23952034,676.1227
0.37823832,0.22960547,679.02936
0.37122768,0.23846665,665.61163
0.3608514,0.24697582,647.66815
0.38582826,0.2185259,692.9492
0.5284263,0.23148145,911.26495
0.5398522,0.25394958,924.9621
0.5308208,0.25353777,910.8776
0.54037243,0.2577105,924.44617
0.54670495,0.25284296,935.20105
0.40401518,0.23528993,719.36163
0.40749037,0.23196371,725.65594
0.4040178,0.23441412,719.7403
0.39198926,0.23645099,700.2151
0.4114156,0.24061425,730.0092
0.54834783,0.21934839,942.6088
0.59080267,0.22995895,1003.74384
0.5737615,0.2362548,977.69385
0.58662033,0.23366654,996.8455
0.58829355,0.2373031,998.88367
0.4206357,0.3049474,729.384
0.42928687,0.3125177,740.502
0.43479994,0.31238222,749.16406
0.4304887,0.31343564,742.50073
0.41888362,0.31263927,723.4846
0.42268473,0.20955512,752.45984
0.4429132,0.24140616,778.773
0.42916396,0.23930722,758.46484
0.42578307,0.24708278,751.8963
0.45468265,0.20171873,803.4498
0.45853394,0.16181864,814.4061
0.47252414,0.14371312,837.0964
0.4764431,0.15691668,841.61224
0.48228502,0.14188303,851.94495
0.4894071,0.14918794,862.2096
0.45288396,0.24034245,795.6714
0.393664,0.18750644,709.644
0.37344182,0.20608519,673.90454
0.49199763,0.20051597,859.2167
0.48806813,0.19854794,854.63544
0.4811427,0.21405566,841.2842
0.49400708,0.24597266,855.43585
0.3817281,0.2337562,684.23694
0.39173305,0.23224714,700.0512
0.36994925,0.23665054,664.3112
0.48637152,0.21382791,847.6435
0.51587826,0.19105667,896.1843
0.52187985,0.18951675,905.38995
0.52441365,0.18978733,909.0456
0.5084035,0.2111057,883.7968
0.6458333,0.20710404,1085.0498
0.5988479,0.20862679,1016.566
0.6083364,0.20394854,1031.5516
0.60725164,0.20993775,1028.8951
0.5913912,0.23311868,1001.6253
0.45840457,0.17064206,812.9007
0.4637133,0.17361139,820.68915
0.4470889,0.16809994,795.77094
0.44424143,0.16156705,792.1393
0.3752248,0.16891564,682.86835
0.47437835,0.16787447,837.7215
0.407555,0.1860439,732.7951
0.44466853,0.19230914,789.7939
0.407192,0.18797734,731.1171
0.40051273,0.18174551,721.7672
0.45300627,0.15946671,805.2593
0.46401685,0.14897832,823.88855
0.46570736,0.14791837,826.6853
0.4492249,0.15987149,799.2637
0.4574383,0.14525928,814.2614
0.43875563,0.19061698,780.04395
0.44752926,0.19134699,793.4652
0.4755044,0.20386332,834.4112
0.46719027,0.20760825,821.384
0.45478633,0.21124768,802.00073
0.52685857,0.19932778,913.3889
0.5382912,0.20051472,930.2297
0.5205149,0.21393804,902.07294
0.5057756,0.21854766,879.2543
0.5166927,0.17152828,901.1802
0.49837193,0.17570616,872.5211
0.51018506,0.16559012,891.8972
0.4869762,0.21215384,852.63135
0.47516572,0.2108883,834.9063
0.49678794,0.2002073,868.8011
0.39192262,0.13429278,713.2746
0.40268135,0.14173876,729.5496
0.3859715,0.13318658,704.59375
0.3938209,0.14101695,715.99725
0.41444427,0.15087715,747.28015
0.47807488,0.19990723,839.34814
0.44849926,0.20110095,794.1134
0.43978772,0.19633444,781.3363
0.45341018,0.18875471,803.0834
0.4514216,0.18906173,800.1118
0.5416812,0.16751873,937.80505
0.55616456,0.17196462,958.6775
0.54913926,0.18077825,947.4297
0.54955,0.16863878,949.37305
0.5481326,0.17165725,946.8675
0.5275241,0.21082768,912.45276
0.5382865,0.20716046,929.07794
0.53590506,0.19811325,926.72736
0.52932644,0.19895215,916.52045
0.39544538,0.218705,710.4743
0.37417802,0.19764018,679.51587
0.3974946,0.21891229,713.65735
0.47507167,0.20246868,834.1979
0.48606,0.1955927,851.8138
0.47991392,0.19593087,842.4075
0.50699466,0.20740104,882.36786
0.50559276,0.22943233,877.7209
0.40399656,0.17710744,728.19324
0.46515393,0.1916246,820.92096
0.45441064,0.1860869,805.06683
0.42824847,0.13897638,769.9935
0.4410286,0.13086192,790.40656
0.4362785,0.13211045,783.06836
0.43867835,0.13723704,786.223
0.4198741,0.22208521,747.2355
0.420078,0.18915477,751.2328
0.3914102,0.19562455,705.5864
0.43114418,0.20840801,766.33
0.40558383,0.1995796,727.4801
0.4275786,0.20515086,761.2941
0.38722607,0.18663926,700.58093
0.42647016,0.1768341,763.4296
0.44741502,0.19544508,793.4393
0.42463222,0.19972207,757.77844
0.46625695,0.18518679,823.7469
0.49284405,0.16790041,865.21454
0.47019887,0.18299548,829.10895
0.47197092,0.2001133,829.3569
0.45599255,0.2003217,804.3595
0.4313756,0.1888894,768.46936
0.4888624,0.17803742,857.5511
0.48060834,0.1744957,845.41095
0.5182179,0.16696492,903.07495
0.50547457,0.16797113,883.8228
0.4923225,0.1665466,864.2431
0.44193327,0.18646154,784.9555
0.54302955,0.17585276,939.21857
0.5561948,0.16467686,959.66534
0.5259474,0.16641954,914.9274
0.48359233,0.15871386,852.3698
0.4066605,0.19962223,728.64514
0.4091988,0.19535582,733.12585
0.41250038,0.19748412,738.05316
0.40876848,0.20180519,731.58765
0.41385064,0.20216389,739.5591
0.46495128,0.19947201,818.7962
0.4323586,0.19587974,769.0694
0.41140285,0.21140043,734.108
0.38759482,0.2074537,696.9578
0.40725878,0.19845189,729.8266
0.5791206,0.2683246,982.9589
0.57402724,0.2683487,975.5669
0.58918715,0.26618344,997.96796
0.30064973,0.21658963,555.94696
0.39315283,0.19420977,708.63763
0.45609096,0.22212078,803.43445
0.46168837,0.24214856,809.09973
0.5098475,0.22711079,884.0472
0.4487822,0.21269822,793.40594
0.48257294,0.2102432,844.56067
0.52864933,0.23711105,911.374
0.52327555,0.24142216,902.59814
0.5391553,0.23743507,927.07983
0.5352268,0.2430605,920.1294
0.5579253,0.23649006,955.23663
0.40070075,0.25038403,711.3006
0.3294944,0.24363326,597.25684
0.34455982,0.24565268,621.4127
0.34770015,0.24267575,627.03955
0.38535154,0.23149434,690.2476
0.4329537,0.20974468,768.38904
0.42747208,0.20661037,760.3633
0.44306827,0.20981866,784.12714
0.4524216,0.20637047,798.93085
0.44638762,0.20544238,789.743
0.5223909,0.21239747,904.9372
0.5072735,0.21738431,881.534
0.5216588,0.21048781,904.0748
0.4838525,0.2356782,843.3272
0.4984248,0.23000479,866.4091
0.51674974,0.19239853,899.27856
0.55594605,0.20285708,956.5509
0.52814287,0.1847494,916.79474
0.5264123,0.18525195,914.14856
0.49389786,0.18563682,865.3805
0.54080915,0.17307085,937.5884
0.56377697,0.17478186,971.2047
0.57133305,0.18113083,981.61707
0.5493821,0.17801942,949.8265
0.5507334,0.17756642,951.85345
0.5380275,0.1981363,930.04346
0.5752657,0.1993409,984.732
0.5322706,0.19787283,921.4797
0.6346128,0.22131294,1068.1559
0.52873063,0.20035185,915.97565
0.44755387,0.23614061,788.20215
0.44837612,0.2575729,786.55176
0.41798654,0.2498745,740.1737
0.42703947,0.25342354,753.72864
0.4027854,0.25029933,715.5366
0.3980376,0.22469927,711.93585
0.42179778,0.21797425,750.0707
0.38544607,0.20765825,694.26733
0.34132144,0.21147089,622.6726
0.36512747,0.21681516,660.4459
0.48210946,0.15716432,850.23193
0.46158037,0.18722154,815.6295
0.5036296,0.15810452,882.7622
0.46584216,0.1680144,824.2819
0.5019818,0.16680552,879.2003
0.46780598,0.15107766,828.9745
0.48037896,0.1533588,847.69147
0.48662376,0.15351847,857.1243
0.45849276,0.16104166,813.77496
0.4585606,0.16157098,813.8424
0.4823676,0.18945684,846.53406
0.47106883,0.17549689,830.9984
0.49030626,0.17818171,859.87067
0.47309697,0.18028411,833.45325
0.5617762,0.20519626,964.5787
0.49020588,0.21719582,856.54956
0.558773,0.19234556,961.6109
0.69935465,0.14156185,1166.7479
0.64435035,0.13537613,1089.7587
0.6423391,0.1413293,1086.428
0.5359987,0.17725159,928.59717
0.5286836,0.15836419,919.667
0.5565479,0.1381335,962.3885
0.5360788,0.1302754,932.98474
0.5026643,0.17134565,879.4338
0.47761,0.24662699,832.6047
0.49285734,0.23813063,857.1315
0.44732022,0.24974503,785.4019
0.4597637,0.24509966,805.5789
0.44715306,0.23532583,787.921
0.37766168,0.20197727,683.19354
0.38669053,0.20551664,697.2231
0.38798368,0.2068029,699.0134
0.38819328,0.19414024,700.9898
0.40409186,0.20901012,724.02734
0.46862993,0.21551174,821.9485
0.48351553,0.21590161,844.6611
0.4864868,0.2152843,849.3301
0.49060163,0.16125515,863.01056
0.41887915,0.17124641,752.0242
0.4794893,0.16012926,846.2662
0.40886018,0.12794374,741.28784
0.38471168,0.14161333,701.5872
0.42369726,0.14086077,763.172
0.43616578,0.14270602,782.1817
0.43842307,0.17161538,782.34467
0.46760574,0.16992567,827.1606
0.41414168,0.16779095,744.8279
0.4573391,0.1625029,812.3569
0.47900826,0.16618906,844.9975
0.54926205,0.2234963,944.1045
0.5428364,0.23137656,933.7552
0.52708507,0.23415297,909.9963
0.5439544,0.21837164,936.49384
0.46565995,0.2326948,816.6598
0.5035083,0.17886992,879.5748
0.5638987,0.22896375,965.1708
0.61826164,0.21580657,1045.7928
0.4311546,0.122372195,775.9857
0.6264057,0.16039245,1062.3231
0.46899605,0.22956263,821.93567
0.4724585,0.24224977,825.34625
0.47616643,0.23109,832.7702
0.43499613,0.2024007,773.5822
0.47441927,0.24310383,827.45026
0.50331235,0.2541377,870.9036
0.4254097,0.22495525,755.60925
0.48112848,0.21243763,843.77045
0.43830577,0.21437302,778.4146
0.43261072,0.22201517,768.53723
0.5396777,0.15310079,937.19037
0.5466497,0.15312457,947.2514
0.55335087,0.16256033,956.377
0.5366148,0.15113688,932.7667
0.51957,0.14967354,907.64215
0.5446155,0.21205106,938.1999
0.4553095,0.20781282,803.2925
0.48697308,0.20660272,852.4104
0.5150906,0.21152936,894.25757
0.48602828,0.21076295,850.36755
0.4718364,0.18959078,831.7922
0.42663375,0.17544548,764.26544
0.42769137,0.18164347,764.8473
0.30673385,0.12777737,578.2722
0.43128896,0.19560803,768.78186
0.51955384,0.20166141,901.1561
0.46438837,0.2139896,816.5611
0.5143403,0.21474181,892.3596
0.51843685,0.20926936,899.22906
0.5214591,0.20377745,903.73706
0.5326474,0.2059776,921.27045
0.45685598,0.21430762,805.7729
0.41133294,0.19366762,737.9055
0.4014028,0.20737492,720.8298
0.521262,0.21355033,903.7273
0.46516943,0.17379613,822.8856
0.47792825,0.20311031,838.6944
0.5007119,0.2036113,873.585
0.47697845,0.19260624,839.00183
0.49445152,0.18403803,866.2311
0.36219618,0.20968145,657.45026
0.3722637,0.21227175,673.287
0.37622753,0.21295817,679.43225
0.38293046,0.21523078,689.7647
0.51348084,0.1656085,897.1677
0.43418673,0.15532532,777.8293
0.46976852,0.1714211,830.7636
0.41647267,0.18099703,747.61053
0.386829,0.18023108,701.3451
0.42032418,0.17303343,754.5002
0.41746545,0.15373395,751.6919
0.40885344,0.1639749,737.131
0.40588096,0.1664328,732.17896
0.41897136,0.16654249,752.5632
0.3817359,0.1656613,694.2535
0.5177696,0.25811642,892.20886
0.52276695,0.2576029,899.77747
0.5346979,0.26235944,917.0284
0.5038655,0.25910035,870.85156
0.5355343,0.2572776,918.9581
0.54112375,0.1480811,938.7107
0.5117821,0.16006312,894.72095
0.5204986,0.16218303,907.45074
0.5234492,0.15870029,912.1549
0.52692324,0.15917572,917.2642
0.43232155,0.18527758,771.77893
0.4236116,0.18066461,758.77496
0.39659962,0.17164075,717.6334
0.44272333,0.18327436,787.96796
0.49175113,0.1993208,859.9947
0.4768459,0.20162353,837.3297
0.4377065,0.16049498,782.7881
0.4515196,0.15727237,804.18884
0.40575418,0.16778527,732.54193
0.3661313,0.15788269,671.1405
0.47617134,0.18067473,839.44836
0.4581886,0.16421717,813.8178
0.4880934,0.18337806,857.08954
0.48257157,0.18511234,848.5601
0.48066407,0.17085367,847.13763
0.46509185,0.18936823,821.1926
0.47703883,0.19786696,838.5448
0.44069013,0.19485816,783.2294
0.4627818,0.19572559,817.12946
0.44929367,0.18906464,797.03394
0.56470954,0.16504487,972.7587
0.5842895,0.16677348,1001.1587
0.58601373,0.16701594,1003.6434
0.57781696,0.16527233,991.8757
0.5654909,0.16107145,974.2804
0.36815974,0.1556798,673.1083
0.38957122,0.22252013,698.8893
0.3953283,0.22273122,708.1122
0.39080745,0.22016597,701.26654
0.3878637,0.21839552,696.96356
0.41167885,0.11542212,746.7739
0.4250936,0.13087715,766.2675
0.43066296,0.13375236,774.5901
0.41138348,0.22125137,732.7648
0.40455627,0.21926613,721.86487
0.4005122,0.23563255,712.3248
0.3302258,0.1633228,611.8541
0.33599603,0.16466351,621.2842
0.34963724,0.17290601,642.3502
0.3750252,0.18382849,681.7596
0.429842,0.19200021,765.27997
0.39453077,0.19891542,708.2326
0.4279362,0.20060246,761.15656
0.42218378,0.19970413,752.46655
0.4285773,0.19244051,763.2397
0.5153651,0.11270333,903.9652
0.50560296,0.11859797,888.96893
0.5068455,0.12913002,890.00336
0.45208025,0.12853974,807.46466
0.5381126,0.118670896,937.09
0.44033405,0.13987297,789.0485
0.4650706,0.13211046,827.421
0.4569415,0.13376208,814.9485
0.45784903,0.13576892,816.2301
0.43754274,0.13910882,784.87427
0.3861318,0.20562331,696.9376
0.37622473,0.191829,683.08484
0.36608517,0.18810697,667.32
0.52105147,0.18971634,905.9267
0.5227812,0.1915535,908.31006
0.47251385,0.23108734,826.9073
0.47719827,0.22950278,834.2
0.48011363,0.23529343,837.541
0.48121524,0.22620855,840.92206
0.4855872,0.2229949,848.0095
0.34536806,0.22147308,627.6777
0.372742,0.22975072,670.44543
0.35259277,0.22217853,638.9702
0.36576006,0.22292738,659.97614
0.43240166,0.19412304,769.70123
0.4072612,0.18178377,732.19476
0.42162362,0.19061723,753.3998
0.38096175,0.21245681,687.3563
0.42231107,0.22787504,750.82947
0.422198,0.22996195,750.3744
0.3530178,0.17387252,646.2567
0.3362554,0.1781413,618.45044
0.34671903,0.17864649,635.69257
0.4030065,0.15971406,728.0835
0.37440273,0.1831888,679.61755
0.5943254,0.2600059,1003.305
0.6073524,0.24946204,1024.0801
0.63769734,0.21996859,1072.5504
0.6148127,0.21932438,1040.0151
0.5994748,0.25258142,1012.6916
0.4043535,0.18773282,727.24286
0.4058469,0.18672614,729.79047
0.42067605,0.18810824,752.8362
0.4203391,0.18930401,752.2223
0.44130746,0.181634,784.68555
0.4308899,0.18214525,768.4743
0.43188515,0.18049853,770.4442
0.41956446,0.19818662,749.2511
0.40640682,0.19621035,728.8493
0.3999865,0.19576524,718.8397
0.4820891,0.16346593,850.1939
0.47639468,0.16842134,840.86786
0.40883386,0.15883419,737.9351
0.40771323,0.15837756,736.28174
0.46332222,0.17707127,820.1575
0.45254737,0.1973397,800.059
0.44640923,0.201495,789.9704
0.456322,0.19863328,805.78613
0.5106844,0.18595977,890.09106
0.50981575,0.20830254,885.77454
0.5163334,0.18272208,898.94604
0.490899,0.1863409,861.0005
0.47028464,0.18066315,830.3986
0.4689353,0.16720518,829.69934
0.4734768,0.16443568,836.909
0.40773892,0.17383195,734.88257
0.38284162,0.16163194,697.03076
0.41603482,0.16782571,748.43463
0.3913583,0.16723168,709.85376
0.37663767,0.17008388,686.259
0.40604028,0.17050049,732.0373
0.46576726,0.18068545,823.2027
0.45720595,0.18776172,809.37805
0.44145966,0.18298173,785.99774
0.44596562,0.18380912,792.5287
0.45433524,0.1968277,803.9399
0.4800766,0.21106736,841.4155
0.4974307,0.19606528,869.5408
0.4642944,0.17230414,822.0667
0.44603127,0.19352494,791.5965
0.37185302,0.26307178,656.7349
0.37934977,0.26363125,669.3754
0.37355462,0.25041485,662.99146
0.36477712,0.274698,643.039
0.3674703,0.27659082,646.99084
0.36706492,0.2284631,657.23914
0.4080053,0.31701598,707.9841
0.42095894,0.31911445,727.76654
0.41402742,0.32730183,713.98804
0.40870827,0.3282748,705.3491
0.57580537,0.2620844,973.1026
0.5923798,0.24040759,1001.8448
0.59331083,0.24068104,1003.3252
0.59233695,0.24457137,1001.3203
0.5686383,0.25573015,963.29645
0.5490143,0.2921243,928.30035
0.5348249,0.2267002,920.897
0.56348324,0.22380564,963.86255
0.5734144,0.22829373,977.97217
0.5692479,0.22468027,972.3948
0.52300423,0.18169506,908.92267
0.62662494,0.20225535,1058.8533
0.6296336,0.20760176,1062.6714
0.6647351,0.19101802,1114.1503
0.6353289,0.20840076,1070.6829
0.6144297,0.16601197,1044.4979
0.612902,0.14905491,1043.6912
0.6157203,0.16007927,1046.8518
0.5439098,0.24513032,933.2201
0.57082283,0.24059923,973.7171
0.47696525,0.22805011,833.77405
0.47823817,0.23370941,834.7008
0.4920528,0.22514649,857.24023
0.4887663,0.23059157,851.59827
0.48635054,0.21816577,849.5779
0.6397959,0.19334751,1077.9652
0.6439951,0.18209343,1085.105
0.64437693,0.23201427,1080.8641
0.7223402,0.19258901,1195.0951
0.7141793,0.21026187,1181.9789
0.61448425,0.16707423,1044.7089
0.63297915,0.16844179,1071.1455
0.60313463,0.17449355,1027.7852
0.6594541,0.18056548,1107.7556
0.63543946,0.19331157,1072.2324
0.52585393,0.2678873,902.67993
0.5243071,0.2618035,901.0257
0.48624468,0.26462674,842.6037
0.49018526,0.26771346,848.1741
0.48161554,0.26641905,835.29706
0.6896907,0.21660188,1145.7388
0.72395825,0.17853929,1197.876
0.60492796,0.21594091,1025.4551
0.6177639,0.2125982,1044.2805
0.63066846,0.22246255,1061.4432
0.6868916,0.15650763,1148.1337
0.7228457,0.1720517,1197.1
0.69726723,0.1673417,1161.815
0.67932713,0.16568701,1136.8596
0.70044225,0.17640936,1165.3683
0.4097422,0.17157926,737.05316
0.48910677,0.20680386,856.0246
0.41360027,0.20777306,739.2808
0.40878618,0.20155486,732.7669
0.4348417,0.17305492,776.7401
0.5517995,0.20496489,949.4207
0.5612452,0.21710579,962.0821
0.5640906,0.20489815,967.43744
0.50101244,0.16147722,878.4871
0.5555205,0.18425992,957.2337
0.5157965,0.24572134,891.44525
0.5053704,0.24874091,875.342
0.50180876,0.24872963,869.96136
0.5023035,0.24542035,871.1378
0.5040493,0.2522143,872.4128
0.45093304,0.21837927,795.49
0.44477516,0.21310543,786.68646
0.45239732,0.21858573,797.6629
0.54091614,0.18852727,934.60223
0.57811505,0.19729899,988.1988
0.5437286,0.21336554,936.1001
0.54283607,0.2135081,934.2738
0.5433503,0.2184775,934.438
0.5672504,0.20559992,971.49854
0.59786385,0.18993859,1018.85834
0.5678123,0.19838749,973.7705
0.5834478,0.21841966,994.0893
0.594525,0.2278245,1008.3627
0.61030823,0.22389783,1032.1064
0.6016172,0.21941772,1020.2249
0.44080746,0.23258041,777.6717
0.44374034,0.22258031,783.2063
0.59267575,0.19929431,1009.1728
0.6017757,0.21022126,1021.0496
0.6420491,0.19614172,1080.8993
0.6075336,0.23698974,1026.8939
0.63540125,0.23875456,1066.7145
0.61959916,0.23380953,1044.6257
0.60230035,0.2319942,1019.9817
0.6703054,0.18650828,1122.1177
0.6647694,0.18504779,1114.4866
0.42675993,0.28799447,741.8039
0.49060783,0.2808242,844.9858
0.55775446,0.32187876,936.5432
0.61519116,0.2998071,1024.2896
0.5923286,0.3319468,991.85187
0.544062,0.33296743,919.83417
0.5789394,0.33878562,970.4284
0.5861793,0.33874843,981.2652
0.5662802,0.3384515,951.9328
0.38900772,0.37809482,661.1962
0.376262,0.3264207,655.3718
0.6163548,0.27610528,1033.5073
0.36892462,0.38432026,631.3495
0.5450738,0.2734751,928.0907
0.5870655,0.3240829,981.63324
0.60031724,0.29744428,1004.7027
0.5809438,0.3269242,971.6629
0.5789316,0.3247507,968.14575
0.5825009,0.3386996,970.3606
0.5191285,0.34722534,878.02856
0.5520225,0.3371976,929.5657
0.52145845,0.3481571,881.3431
0.5713907,0.32156715,961.19574
0.54248637,0.34777462,913.01324
0.6169805,0.25165498,1038.3173
0.5863971,0.25942194,992.45514
0.5964726,0.26058665,1006.8761
0.59833926,0.25498742,1010.42456
0.6436873,0.2660621,1074.6764
0.5487681,0.36050135,917.7881
0.7089397,0.22906946,1171.7885
0.70307696,0.23023757,1163.4299
0.6976567,0.23215652,1155.6792
0.6965043,0.23509078,1153.6865
0.6721334,0.26518798,1115.8733
0.64299554,0.272461,1073.1763
0.6244817,0.25969955,1048.4785
0.62307566,0.27740628,1043.5968
0.635248,0.28420818,1059.7379
0.6146715,0.28708798,1030.1907
0.5506575,0.30090407,932.58044
0.5155744,0.30683425,878.39465
0.5652436,0.26991212,960.64984
0.60904634,0.28819877,1021.8188
0.65087587,0.16266315,1096.7969
0.8143361,0.19940408,1320.2727
0.63644063,0.2600522,1062.7423
0.66195303,0.24136032,1103.7766
0.7041464,0.2302686,1164.4216
0.58411837,0.30562827,980.54144
0.5843974,0.3210877,976.868
0.6447521,0.3047144,1069.7251
0.54556596,0.3213425,918.9731
0.55812484,0.30812785,939.9708
0.61328983,0.34982544,1009.75256
0.6102948,0.33603403,1009.5738
0.63329345,0.3354887,1043.265
0.6123152,0.3467089,1009.92456
0.6281425,0.33903387,1034.6793
0.49745178,0.33100146,847.2791
0.54640204,0.2534221,934.5849
0.5476623,0.25200427,936.8117
0.536859,0.24387664,922.62744
0.50193536,0.2521782,868.30194
0.6083789,0.3402293,1011.57336
0.5849142,0.34486693,976.05896
0.579451,0.33960336,969.1706
0.562169,0.35880497,939.2978
0.5866648,0.3493146,977.7049
0.48389283,0.30111584,830.9898
0.50224906,0.33115545,852.9459
0.643674,0.22652069,1081.0303
0.7083097,0.23071355,1171.6456
0.6488248,0.22208051,1088.9946
0.36648855,0.30988318,643.21985
0.3263579,0.2832719,583.6298
0.4245968,0.33697397,730.33514
0.39415076,0.30715522,689.32745
0.4374989,0.33700562,751.8207
0.62515086,0.32602963,1037.4541
0.6223046,0.31705248,1035.7587
0.65656704,0.30466598,1087.7825
0.55261546,0.2947037,939.23193
0.61654997,0.33315143,1022.8509
0.18381684,0.17723027,351.38916
0.542788,0.2957973,921.3436
0.26917472,0.24243803,489.0662
0.6846333,0.2581158,1134.0048
0.6721368,0.26807898,1114.3834
0.5087953,0.32996145,856.8754
0.5188797,0.3296884,872.5405
